mmsi_1,mmsi_2,timestamp,lat_1,lon_1,lat_2,lon_2,sog_1,sog_2,distance_km,interaction_duration_min
525016334,525501964,2024-08-31 19:30:48+00:00,-6.05347,106.95034333333334,-6.053481666666666,106.95039833333334,0.0,0.0,4.166304631958543,0
100000000,525021403,2024-09-02 00:30:30+00:00,-6.074223333333333,106.95257333333333,-6.07424,106.952445,0.0,0.0,0.014310407079083579,0
525006377,525021171,2024-09-02 08:00:02+00:00,-6.09548,106.958635,-6.09548,106.95854333333334,0.0,0.0,7.541286071474728,0
525006377,525021171,2024-09-02 08:00:02+00:00,-6.09548,106.958635,-6.09548,106.95854333333334,0.0,0.0,7.541286071474728,0
525105005,525201201,2024-09-02 13:00:07+00:00,-6.106441666666667,106.88318333333333,-6.106415,106.883625,0.0,0.0,0.0489223804114676,0
525105005,525201201,2024-09-02 13:00:07+00:00,-6.106441666666667,106.88318333333333,-6.106415,106.883625,0.0,0.0,0.0489223804114676,0
525016187,525500696,2024-09-04 03:00:11+00:00,-6.105725,106.88367833333334,-6.106066666666667,106.88356166666667,0.0,0.0,8.206980239163128,0
525016187,525500696,2024-09-04 03:00:11+00:00,-6.105725,106.88367833333334,-6.106066666666667,106.88356166666667,0.0,0.0,8.206980239163128,0
525114099,525114112,2024-09-04 08:34:10+00:00,-6.10605,106.89226666666667,-6.106066666666667,106.89218333333334,0.0,0.1,0.009398208052969837,0
525014077,525014081,2024-09-04 09:00:01+00:00,-6.093073333333333,106.87819333333333,-6.09307,106.87826166666666,0.1,0.0,0.007564481591538838,0
525014077,525014081,2024-09-04 09:00:01+00:00,-6.093073333333333,106.87819333333333,-6.09307,106.87826166666666,0.1,0.0,0.007564481591538838,0
525014077,525014081,2024-09-04 11:00:12+00:00,-6.093096666666667,106.87816,-6.093108333333333,106.87826166666666,0.0,0.0,2.8231208420711225,0
525014077,525014081,2024-09-04 11:00:12+00:00,-6.093096666666667,106.87816,-6.093108333333333,106.87826166666666,0.0,0.0,2.8231208420711225,0
525016647,525021171,2024-09-04 15:00:03+00:00,-6.096666666666667,106.95683333333334,-6.096326666666666,106.956955,0.0,0.0,0.04012824710466001,0
525016647,525021171,2024-09-04 15:00:03+00:00,-6.096666666666667,106.95683333333334,-6.096326666666666,106.956955,0.0,0.0,0.04012824710466001,0
525018094,525021359,2024-09-06 08:00:12+00:00,-6.084683333333333,106.93471833333334,-6.084548333333333,106.93471833333334,0.0,0.1,0.015011315097043496,0
525018094,525021359,2024-09-06 08:00:12+00:00,-6.084683333333333,106.93471833333334,-6.084548333333333,106.93471833333334,0.0,0.1,0.015011315097043496,0
525016334,525501964,2024-09-07 01:31:47+00:00,-6.06208,106.95888333333333,-6.062173333333333,106.95882666666667,0.0,0.1,0.012123005839689569,0
525006284,525018395,2024-09-07 18:00:10+00:00,-6.111535,106.86130166666666,-6.111503333333333,106.8611,0.0,0.1,0.02257318665899085,0
525006284,525018395,2024-09-07 18:00:10+00:00,-6.111535,106.86130166666666,-6.111503333333333,106.8611,0.0,0.1,0.02257318665899085,0
525010182,525015092,2024-09-09 17:31:09+00:00,-6.094533333333334,106.95675,-6.09455,106.95688333333334,0.1,0.1,0.4360425086401182,0
525014077,525114067,2024-09-12 08:30:01+00:00,-6.093083333333333,106.87819333333333,-6.0931066666666664,106.87827666666666,0.0,0.1,2.0189103482038644,0
525021134,525023080,2024-09-14 12:00:07+00:00,-6.105861666666667,106.88375166666667,-6.10545,106.88380333333333,0.0,0.0,0.04613030985509143,0
525021134,525023080,2024-09-14 12:00:07+00:00,-6.105861666666667,106.88375166666667,-6.10545,106.88380333333333,0.0,0.0,0.04613030985509143,0
525006345,525023365,2024-09-15 08:00:23+00:00,-6.105026666666666,106.88378833333333,-6.105273333333334,106.88378,0.0,0.0,0.027443552935878166,0
525006345,525023365,2024-09-15 08:00:23+00:00,-6.105026666666666,106.88378833333333,-6.105273333333334,106.88378,0.0,0.0,0.027443552935878166,0
525010182,525018273,2024-09-15 12:30:03+00:00,-6.094233333333333,106.95873333333333,-6.0946766666666665,106.95871666666666,0.0,0.0,0.04933084830617103,0
525015092,525016718,2024-09-15 14:34:51+00:00,-6.0946533333333335,106.95685166666667,-6.094571666666667,106.95721833333333,0.1,0.0,0.04154561588939677,0
525010182,525018273,2024-09-16 01:00:04+00:00,-6.094198333333333,106.95874333333333,-6.0946316666666664,106.95872833333334,0.0,0.0,8.589285328314944,0
525010182,525018273,2024-09-16 01:00:04+00:00,-6.094198333333333,106.95874333333333,-6.0946316666666664,106.95872833333334,0.0,0.0,8.589285328314944,0
525010182,525018273,2024-09-16 12:00:04+00:00,-6.094275,106.95870833333333,-6.094665,106.95865666666667,0.2,0.0,0.04374066327453399,0
525010182,525018273,2024-09-16 12:00:04+00:00,-6.094275,106.95870833333333,-6.094665,106.95865666666667,0.2,0.0,0.04374066327453399,0
525010182,525018273,2024-09-16 21:00:14+00:00,-6.094286666666667,106.95867166666666,-6.094671666666667,106.95865333333333,0.2,0.0,8.324855876221722,0
525010182,525018273,2024-09-16 21:00:14+00:00,-6.094286666666667,106.95867166666666,-6.094671666666667,106.95865333333333,0.2,0.0,8.324855876221722,0
525006345,525113017,2024-09-17 11:30:05+00:00,-6.105771666666667,106.88371833333333,-6.105331666666666,106.88364,0.0,0.0,2.995465799424551,0
525016534,525115026,2024-09-17 20:31:27+00:00,-6.106191666666667,106.95670333333334,-6.10606,106.95681,0.0,0.0,0.018799886828858414,0
525023080,525201201,2024-09-17 22:00:07+00:00,-6.104428333333333,106.88238166666666,-6.104795,106.88238333333334,0.0,0.0,10.343602955000957,0
525023080,525201201,2024-09-17 22:00:07+00:00,-6.104428333333333,106.88238166666666,-6.104795,106.88238333333334,0.0,0.0,10.343602955000957,0
525023080,525201201,2024-09-17 22:30:08+00:00,-6.104408333333334,106.88241833333333,-6.104785,106.88236833333333,0.0,0.0,1.2516441423113882,0
525005334,525020039,2024-09-18 05:30:14+00:00,-6.095255,106.95698833333333,-6.095023333333334,106.95711166666666,0.0,0.0,10.792168871783549,0
525016718,525500404,2024-09-18 13:00:13+00:00,-6.095236666666667,106.95707,-6.095271666666667,106.95699666666667,0.0,0.0,5.213845913924183,0
525016718,525500404,2024-09-18 13:00:13+00:00,-6.095236666666667,106.95707,-6.095271666666667,106.95699666666667,0.0,0.0,5.213845913924183,0
525006377,525200307,2024-09-19 15:00:09+00:00,-6.09542,106.95861166666667,-6.095421666666667,106.95851,0.0,0.0,5.957254530381668,0
525006377,525200307,2024-09-19 15:00:09+00:00,-6.09542,106.95861166666667,-6.095421666666667,106.95851,0.0,0.0,5.957254530381668,0
525006377,525200307,2024-09-19 16:00:09+00:00,-6.095413333333333,106.958635,-6.095476666666666,106.95851666666667,0.0,0.0,10.217686395097255,0
525006377,525200307,2024-09-19 16:00:09+00:00,-6.095413333333333,106.958635,-6.095476666666666,106.95851666666667,0.0,0.0,10.217686395097255,0
525006377,525200307,2024-09-19 21:00:09+00:00,-6.095408333333333,106.95855166666666,-6.095388333333333,106.95847166666667,0.0,0.0,10.212537018079995,0
525006377,525200307,2024-09-19 21:00:09+00:00,-6.095408333333333,106.95855166666666,-6.095388333333333,106.95847166666667,0.0,0.0,10.212537018079995,0
525006377,525200307,2024-09-19 22:30:09+00:00,-6.095471666666667,106.95869666666667,-6.095491666666667,106.95859833333333,0.0,0.0,3.4765532362333933,0
525006377,525200307,2024-09-20 03:30:09+00:00,-6.095456666666666,106.958615,-6.095475,106.95853166666667,0.0,0.0,10.346968043065718,0
525006377,525200307,2024-09-20 05:00:09+00:00,-6.095456666666666,106.95860666666667,-6.095486666666667,106.95851166666667,0.0,0.0,0.011020780380220774,0
525006377,525200307,2024-09-20 05:00:09+00:00,-6.095456666666666,106.95860666666667,-6.095486666666667,106.95851166666667,0.0,0.0,0.011020780380220774,0
525001151,525201568,2024-09-21 17:30:00+00:00,-6.110741666666667,106.87035333333333,-6.110733333333333,106.87055333333333,0.0,0.0,6.737451632765501,0
525001151,525201568,2024-09-21 18:00:09+00:00,-6.110726666666666,106.87037833333333,-6.110738333333333,106.870495,0.0,0.0,4.582358888978879,0
525001151,525201568,2024-09-21 18:00:09+00:00,-6.110726666666666,106.87037833333333,-6.110738333333333,106.870495,0.0,0.0,4.582358888978879,0
525002107,525023376,2024-09-22 20:30:07+00:00,-6.077681666666667,106.97162,-6.078078333333333,106.9717,0.0,0.0,2.3699608583144034,0
525006377,525200307,2024-09-22 22:00:30+00:00,-6.095396666666667,106.958665,-6.0955,106.95859833333333,0.1,0.0,3.432950988903127,0
525006377,525200307,2024-09-22 22:00:30+00:00,-6.095396666666667,106.958665,-6.0955,106.95859833333333,0.1,0.0,3.432950988903127,0
525002107,525023376,2024-09-22 23:00:17+00:00,-6.077703333333333,106.97174166666667,-6.078061666666667,106.97179333333334,0.0,0.0,9.229728804552753,0
525002107,525023376,2024-09-22 23:00:17+00:00,-6.077703333333333,106.97174166666667,-6.078061666666667,106.97179333333334,0.0,0.0,9.229728804552753,0
525006377,525200307,2024-09-23 19:30:16+00:00,-6.095446666666667,106.95858833333334,-6.095466666666667,106.95849166666666,0.1,0.0,7.41065344561888,0
525015092,525500404,2024-09-24 01:30:06+00:00,-6.09435,106.95676666666667,-6.094546666666667,106.95717166666667,0.0,0.0,3.620357807571937,0
525006345,525023365,2024-09-25 12:00:00+00:00,-6.093403333333334,106.88130166666667,-6.093498333333334,106.88122833333334,0.2,0.3,0.013316576219186615,0
525006345,525023365,2024-09-25 12:00:00+00:00,-6.093403333333334,106.88130166666667,-6.093498333333334,106.88122833333334,0.2,0.3,0.013316576219186615,0
525300233,525800528,2024-09-25 20:00:30+00:00,-6.102135,106.95325333333334,-6.101961666666667,106.95314333333333,0.0,0.0,0.022790272798123866,0
525300233,525800528,2024-09-25 20:00:30+00:00,-6.102135,106.95325333333334,-6.101961666666667,106.95314333333333,0.0,0.0,0.022790272798123866,0
525014077,525023365,2024-09-26 15:31:17+00:00,-6.0931066666666664,106.87822,-6.092885,106.878605,0.0,0.3,8.323184544865368,0
525023365,525201201,2024-09-27 05:00:08+00:00,-6.10633,106.88375833333333,-6.1063616666666665,106.88331333333333,0.0,0.0,23.205330745644066,0
525023365,525201201,2024-09-27 05:00:08+00:00,-6.10633,106.88375833333333,-6.1063616666666665,106.88331333333333,0.0,0.0,23.205330745644066,0
525002107,525100996,2024-09-27 19:00:27+00:00,-6.077698333333333,106.97168833333333,-6.078108333333334,106.971765,0.1,0.0,0.046371335342259595,0
525002107,525100996,2024-09-27 19:00:27+00:00,-6.077698333333333,106.97168833333333,-6.078108333333334,106.971765,0.1,0.0,0.046371335342259595,0
525018060,525601901,2024-09-28 21:31:44+00:00,-5.922366666666667,106.3944,-5.922623333333333,106.394765,0.2,0.0,0.04943916578081579,0
525018060,525601901,2024-09-28 22:01:45+00:00,-5.922248333333333,106.39449,-5.922558333333333,106.394805,0.2,0.0,0.04901017896761543,0
525018060,525601901,2024-09-28 22:01:45+00:00,-5.922248333333333,106.39449,-5.922558333333333,106.394805,0.2,0.0,0.04901017896761543,0
525018060,525601901,2024-09-29 06:01:45+00:00,-5.921466666666666,106.39549333333333,-5.9217933333333335,106.39553,0.1,0.0,0.036549358959273893,0
525018060,525601901,2024-09-29 06:01:45+00:00,-5.921466666666666,106.39549333333333,-5.9217933333333335,106.39553,0.1,0.0,0.036549358959273893,0
525019300,525019391,2024-09-30 21:53:38+00:00,-6.096256666666667,106.79936666666667,-6.096415,106.79949333333333,0.0,0.0,0.022496833497622083,0
525019300,525019391,2024-09-30 21:53:38+00:00,-6.096256666666667,106.79936666666667,-6.096415,106.79949333333333,0.0,0.0,0.022496833497622083,0
525401442,525601901,2024-10-04 21:02:25+00:00,-5.921576666666667,106.396135,-5.921598333333334,106.39593833333333,0.2,0.1,0.02188466319827661,0
525401442,525601901,2024-10-04 21:02:25+00:00,-5.921576666666667,106.396135,-5.921598333333334,106.39593833333333,0.2,0.1,0.02188466319827661,0
525119225,525600028,2024-10-08 09:30:03+00:00,-6.107003333333333,106.957535,-6.107293333333334,106.95769166666666,0.0,0.0,0.03660435648128586,0
525003343,525500404,2024-10-10 14:00:14+00:00,-6.0948183333333334,106.95718,-6.095206666666667,106.95702833333333,0.0,0.0,0.046322561278939904,0
525003343,525500404,2024-10-10 14:00:14+00:00,-6.0948183333333334,106.95718,-6.095206666666667,106.95702833333333,0.0,0.0,0.046322561278939904,0
525003343,525500404,2024-10-10 18:32:13+00:00,-6.094743333333334,106.95714,-6.09513,106.95698333333333,0.0,0.0,0.046353596964927295,0
525010182,525016177,2024-10-14 10:00:49+00:00,-6.094633333333333,106.95867833333334,-6.09464,106.958655,0.0,0.1,5.463357789427583,0
525010182,525016177,2024-10-14 10:00:49+00:00,-6.094633333333333,106.95867833333334,-6.09464,106.958655,0.0,0.1,5.463357789427583,0
