mmsi_1,mmsi_2,start_time,end_time,duration_min,lat,lon
351148000,636020967,2024-08-24 08:31:00+00:00,2024-08-24 13:31:00+00:00,300.0,-6.010008333333334,105.95873611111112
351243000,525003395,2024-08-08 17:00:00+00:00,2024-08-08 20:00:00+00:00,180.0,-5.977162916666666,105.97729749999999
351754000,352003697,2024-09-21 17:05:00+00:00,2024-09-21 18:05:00+00:00,60.0,-6.0146049999999995,105.95406208333333
351754000,636022822,2024-09-21 10:01:00+00:00,2024-09-21 12:01:00+00:00,120.0,-6.0103325,105.95667291666666
351773000,352003132,2024-06-25 08:02:00+00:00,2024-06-26 10:02:00+00:00,1560.0,-6.011567962962963,105.95709277777777
351773000,525500370,2024-06-25 08:02:00+00:00,2024-06-25 10:11:00+00:00,129.0,-6.01354,105.95612375
351773000,636016601,2024-06-23 10:05:00+00:00,2024-06-26 13:02:00+00:00,4497.0,-6.01431238095238,105.95695753968253
352001121,525013044,2024-06-11 01:30:00+00:00,2024-06-11 03:30:00+00:00,120.0,-6.00844875,105.96193583333334
352001121,538010849,2024-06-11 03:30:00+00:00,2024-06-11 04:09:00+00:00,39.0,-6.0097033333333325,105.96063958333333
352001155,355706000,2024-07-09 10:01:00+00:00,2024-07-10 21:34:00+00:00,2133.0,-6.011336309523808,105.95738142857144
352001155,371247000,2024-07-09 10:01:00+00:00,2024-07-11 04:01:00+00:00,2520.0,-6.011124690476191,105.95651219047619
352001155,373267000,2024-07-09 11:31:00+00:00,2024-07-10 16:31:00+00:00,1740.0,-6.011644871794872,105.95551211538462
352001155,525015864,2024-07-09 22:31:00+00:00,2024-07-10 16:01:00+00:00,1050.0,-6.014359444444445,105.95645666666667
352001155,525103003,2024-07-09 19:31:00+00:00,2024-07-10 17:37:00+00:00,1326.0,-6.010386666666666,105.95736618055555
352001155,636022554,2024-07-09 09:31:00+00:00,2024-07-09 23:01:00+00:00,810.0,-6.010399305555556,105.95839166666667
352001184,477855600,2024-06-01 11:31:00+00:00,2024-06-01 20:01:00+00:00,510.0,-6.012871602564102,105.95427955128207
352001184,525024017,2024-06-01 06:37:00+00:00,2024-06-01 22:34:00+00:00,957.0,-6.016455,105.95469708333334
352002184,525015491,2024-08-11 12:30:00+00:00,2024-08-11 13:00:00+00:00,30.0,-5.955466666666666,105.99430125
352002184,525023144,2024-08-11 12:00:00+00:00,2024-08-11 13:00:00+00:00,60.0,-5.954523055555556,105.99552861111111
352002235,351754000,2024-09-20 15:01:00+00:00,2024-09-20 18:01:00+00:00,180.0,-6.011878125000001,105.95531166666666
352002235,636022822,2024-09-20 18:34:00+00:00,2024-09-21 02:31:00+00:00,477.0,-6.009945833333333,105.95734666666665
352002367,413264580,2024-06-05 22:51:00+00:00,2024-06-06 07:09:00+00:00,498.0,-6.010323333333333,105.95731875
352002367,525013044,2024-06-07 21:03:00+00:00,2024-06-08 11:33:00+00:00,870.0,-6.009265972222223,105.95955972222221
352002367,525024016,2024-06-07 12:03:00+00:00,2024-06-08 00:36:00+00:00,753.0,-6.01432375,105.95697125000001
352002552,525025069,2024-07-16 10:33:00+00:00,2024-07-16 15:03:00+00:00,270.0,-6.01587861111111,105.95534000000002
352002552,525103003,2024-07-15 12:33:00+00:00,2024-07-16 07:30:00+00:00,1137.0,-6.0110399999999995,105.95658916666666
352002690,525024017,2024-06-22 00:31:00+00:00,2024-06-23 01:37:00+00:00,1506.0,-6.013781944444445,105.95719534722222
352003132,525500370,2024-06-25 08:02:00+00:00,2024-06-25 10:11:00+00:00,129.0,-6.013798333333334,105.95430166666667
352003132,636016601,2024-06-24 17:05:00+00:00,2024-06-26 10:35:00+00:00,2490.0,-6.014385,105.95497638888888
352003160,413387260,2024-07-24 16:35:00+00:00,2024-07-28 06:05:00+00:00,5130.0,-6.008767547619048,105.95893902380952
352003271,525016693,2024-07-23 10:31:00+00:00,2024-09-16 00:30:00+00:00,78599.0,-6.016156666666667,105.95546666666667
352003271,525601784,2024-07-23 19:31:00+00:00,2024-07-24 14:31:00+00:00,1140.0,-6.0158925,105.9535475
352003271,525800162,2024-07-23 10:31:00+00:00,2024-07-24 05:31:00+00:00,1140.0,-6.0130825,105.95605916666666
352003271,567072800,2024-07-22 21:31:00+00:00,2024-07-24 18:01:00+00:00,2670.0,-6.014178012820514,105.95462391025642
