mmsi_1,mmsi_2,timestamp,lat_1,lon_1,lat_2,lon_2,sog_1,sog_2,distance_km
525020209,525120003,2024-12-01 21:39:09+00:00,-5.96878,106.127105,-5.968616666666667,106.12715166666666,0.0,0.0,0.018880887885965085
525020177,525020209,2024-12-02 00:52:06+00:00,-5.967558333333334,106.12688833333333,-5.967833333333333,106.12707166666667,0.0,0.0,0.03668974275313265
525020177,525020209,2024-12-02 00:52:06+00:00,-5.967558333333334,106.12688833333333,-5.967833333333333,106.12707166666667,0.0,0.0,0.03668974275313265
525020177,525020209,2024-12-02 01:40:03+00:00,-5.967546666666666,106.12689,-5.9678683333333336,106.12706833333333,0.0,0.0,0.040844797500262126
525020177,525020209,2024-12-02 01:52:06+00:00,-5.967548333333333,106.12688833333333,-5.967838333333333,106.127075,0.0,0.0,0.03828850026497139
525020177,525020209,2024-12-02 01:52:06+00:00,-5.967548333333333,106.12688833333333,-5.967838333333333,106.127075,0.0,0.0,0.03828850026497139
525020177,525020209,2024-12-02 02:52:04+00:00,-5.9675,106.12686666666667,-5.967793333333334,106.12707,0.0,0.0,0.03961755118026764
525020177,525020209,2024-12-02 03:01:03+00:00,-5.967488333333334,106.12685666666667,-5.96775,106.12705333333334,0.0,0.0,0.03632674669399699
525020177,525020209,2024-12-02 02:52:04+00:00,-5.9675,106.12686666666667,-5.967793333333334,106.12707,0.0,0.0,0.03961755118026764
525020177,525020209,2024-12-02 03:01:03+00:00,-5.967488333333334,106.12685666666667,-5.96775,106.12705333333334,0.0,0.0,0.03632674669399699
525016447,525020209,2024-12-02 07:27:09+00:00,-5.96755,106.12689833333333,-5.967431666666666,106.126755,0.0,0.0,0.02060114219321145
525020177,525020209,2024-12-02 09:18:59+00:00,-5.967253333333334,106.12657833333333,-5.967561666666667,106.126885,0.0,0.0,0.04822546317304898
525020177,525020209,2024-12-02 09:18:59+00:00,-5.967253333333334,106.12657833333333,-5.967561666666667,106.126885,0.0,0.0,0.04822546317304898
525016447,525120003,2024-12-02 10:39:09+00:00,-5.967896666666666,106.12707666666667,-5.967845,106.12708666666667,0.0,0.0,0.005850547722923515
525020177,525020209,2024-12-02 11:00:59+00:00,-5.9674933333333335,106.12684166666666,-5.967808333333333,106.12705666666666,0.2,0.1,0.04233451650824403
525020177,525020209,2024-12-02 11:00:59+00:00,-5.9674933333333335,106.12684166666666,-5.967808333333333,106.12705666666666,0.2,0.1,0.04233451650824403
525300875,525900250,2024-12-02 15:31:05+00:00,-5.9841033333333336,106.12613666666667,-5.983723333333334,106.126285,0.1,0.0,0.04532658392046246
525020209,525120003,2024-12-02 20:39:57+00:00,-5.968853333333334,106.127045,-5.96871,106.12715833333333,0.0,0.0,0.020275930439606356
525020177,525020209,2024-12-02 21:00:59+00:00,-5.968438333333333,106.12719833333334,-5.9687166666666664,106.12711333333333,0.0,0.0,0.03234536458594357
525020177,525020209,2024-12-02 21:00:59+00:00,-5.968438333333333,106.12719833333334,-5.9687166666666664,106.12711333333333,0.0,0.0,0.03234536458594357
525020092,525020209,2024-12-03 01:00:03+00:00,-5.967938333333334,106.12712166666667,-5.967996666666667,106.12719,0.0,0.0,0.00995908362821351
525020092,525020209,2024-12-03 01:00:03+00:00,-5.967938333333334,106.12712166666667,-5.967996666666667,106.12719,0.0,0.0,0.00995908362821351
525020092,525020209,2024-12-03 04:03:03+00:00,-5.96778,106.127085,-5.9679866666666666,106.12720166666666,0.0,0.1,0.026354625422791517
525020092,525020209,2024-12-03 04:03:03+00:00,-5.96778,106.127085,-5.9679866666666666,106.12720166666666,0.0,0.1,0.026354625422791517
525020092,525020209,2024-12-03 21:02:03+00:00,-5.968603333333333,106.12716333333333,-5.968695,106.12718666666666,0.0,0.0,0.010514440387826205
525020209,525300875,2024-12-03 21:13:06+00:00,-5.968706666666667,106.12718166666667,-5.96839,106.12736333333334,0.0,0.1,0.040540230351210085
525020092,525020209,2024-12-03 21:02:03+00:00,-5.968603333333333,106.12716333333333,-5.968695,106.12718666666666,0.0,0.0,0.010514440387826205
525020209,525300875,2024-12-03 21:13:06+00:00,-5.968706666666667,106.12718166666667,-5.96839,106.12736333333334,0.0,0.1,0.040540230351210085
525016449,525020209,2024-12-03 21:40:03+00:00,-5.9685733333333335,106.12715166666666,-5.968781666666667,106.12716333333333,0.0,0.0,0.023201512809841878
525020092,525300875,2024-12-04 00:26:05+00:00,-5.968285,106.12719666666666,-5.968626666666666,106.12719,0.0,0.1,0.037998753259105456
525114058,525201568,2024-12-06 01:53:04+00:00,-6.1041533333333335,106.87758666666667,-6.103741666666667,106.87754833333334,0.0,0.0,0.04597103740022828
525114058,525201568,2024-12-06 01:53:04+00:00,-6.1041533333333335,106.87758666666667,-6.103741666666667,106.87754833333334,0.0,0.0,0.04597103740022828
525020209,525701806,2024-12-07 04:00:13+00:00,-5.968031666666667,106.12667,-5.96776,106.12634833333334,0.0,0.0,0.046669256059352154
525020209,525701806,2024-12-07 04:00:13+00:00,-5.968031666666667,106.12667,-5.96776,106.12634833333334,0.0,0.0,0.046669256059352154
525023329,525200515,2024-12-08 00:52:21+00:00,-6.122505,106.81225333333333,-6.122443333333333,106.81185333333333,0.0,0.0,0.044752713531493016
525023329,525200515,2024-12-08 00:52:21+00:00,-6.122505,106.81225333333333,-6.122443333333333,106.81185333333333,0.0,0.0,0.044752713531493016
525023329,525200515,2024-12-08 01:39:20+00:00,-6.122556666666667,106.81221833333333,-6.12245,106.81182333333334,0.2,0.0,0.04525346116037543
525100331,525701806,2024-12-08 05:00:15+00:00,-5.9693966666666665,106.125445,-5.969485,106.12530666666666,0.0,0.1,0.01818025850335128
525100331,525701806,2024-12-08 05:00:15+00:00,-5.9693966666666665,106.125445,-5.969485,106.12530666666666,0.0,0.1,0.01818025850335128
525023329,525200515,2024-12-09 00:22:10+00:00,-6.122585,106.81225666666667,-6.122455,106.81185333333333,0.2,0.0,0.04687723784333563
525100331,525701806,2024-12-09 23:39:23+00:00,-5.9684083333333335,106.12727666666666,-5.968855,106.12728166666666,0.0,0.0,0.049670145290580996
525100331,525701806,2024-12-10 00:31:06+00:00,-5.9684083333333335,106.12727666666666,-5.968731666666667,106.12736,0.0,0.1,0.03711542782802387
525016452,525100331,2024-12-10 01:28:56+00:00,-5.968703333333333,106.127085,-5.9684083333333335,106.12727666666666,0.0,0.0,0.03905521458669712
525101852,525701806,2024-12-10 03:26:27+00:00,-5.968626666666666,106.127395,-5.96841,106.12724,0.3,0.0,0.02956816741784575
525101852,525701806,2024-12-10 05:39:12+00:00,-5.9683633333333335,106.12739166666667,-5.968286666666667,106.127225,0.3,0.0,0.02030799144524756
525101852,525701806,2024-12-10 06:52:43+00:00,-5.9681283333333335,106.12736333333334,-5.967971666666666,106.127125,0.4,0.0,0.031594459287369356
