mmsi_1,mmsi_2,start_time,end_time,duration_min,lat,lon
525002068,525002086,2024-07-25 15:00:00+00:00,2024-10-14 20:01:00+00:00,159,-5.955373375262054,105.98526998427673
525002068,525004089,2024-07-29 15:00:00+00:00,2024-10-14 20:30:00+00:00,173,-5.956121917148364,105.98672177263971
525002068,525006235,2024-08-01 19:00:00+00:00,2024-08-30 09:00:00+00:00,85,-5.9541695882352945,105.98804152941173
525002068,525007392,2024-07-25 12:30:00+00:00,2024-10-12 15:00:00+00:00,94,-5.954728067375887,105.98044437056741
525002068,525007397,2024-07-30 12:30:00+00:00,2024-09-24 02:30:00+00:00,45,-5.9541806481481485,105.97846020370372
525002068,525011110,2024-08-25 13:00:00+00:00,2024-08-30 09:00:00+00:00,132,-5.9585791666666665,105.98332417297978
525002068,525015375,2024-08-21 14:00:00+00:00,2024-09-24 00:30:00+00:00,176,-5.952846041666667,105.9837412310606
525002068,525015491,2024-07-30 14:00:00+00:00,2024-08-29 12:00:00+00:00,204,-5.9555247998366,105.98794764297385
525002068,525015932,2024-08-28 17:30:00+00:00,2024-10-14 15:30:00+00:00,115,-5.955243326086956,105.98412183333335
525002068,525021037,2024-08-22 03:30:00+00:00,2024-09-29 19:00:00+00:00,63,-5.952847552910054,105.98836652116401
525002068,525021421,2024-08-10 13:30:00+00:00,2024-09-16 05:30:00+00:00,102,-5.952792508169934,105.9864698856209
525002068,525022100,2024-08-09 08:30:00+00:00,2024-08-15 02:00:00+00:00,65,-5.952870192307692,105.98747433333332
525002068,525022310,2024-07-31 15:31:00+00:00,2024-08-29 03:31:00+00:00,34,-5.9567942401960785,105.9857150490196
525002068,525022330,2024-08-14 20:00:00+00:00,2024-09-28 22:00:00+00:00,63,-5.952816944444445,105.98550314814814
525002068,525023144,2024-07-27 22:00:00+00:00,2024-09-28 19:30:00+00:00,233,-5.954478794706723,105.98518138054364
525002068,525024001,2024-07-25 06:00:00+00:00,2024-10-31 14:32:00+00:00,433,-5.953633585450346,105.98507165319478
525002068,525024056,2024-08-22 11:30:00+00:00,2024-09-30 14:00:00+00:00,186,-5.953201178315413,105.98522622311829
525002068,525024157,2024-08-10 22:00:00+00:00,2024-08-26 07:30:00+00:00,61,-5.958085724043716,105.98582316939891
525002068,525100336,2024-07-31 13:32:00+00:00,2024-08-27 07:00:00+00:00,51,-5.955431405228759,105.98231323529411
525002068,525100375,2024-08-15 03:00:00+00:00,2024-10-14 20:30:00+00:00,152,-5.951874588815789,105.9830303508772
525002068,525100493,2024-07-26 05:30:00+00:00,2024-09-25 14:30:00+00:00,204,-5.954726180555556,105.98240350490197
525002068,525100582,2024-07-24 20:00:00+00:00,2024-09-26 04:00:00+00:00,157,-5.942878954352442,105.93377214968153
525002068,525100600,2024-08-15 09:00:00+00:00,2024-10-14 17:02:00+00:00,239,-5.953738437935844,105.98620885285915
525002068,525100688,2024-08-03 16:32:00+00:00,2024-10-14 18:00:00+00:00,193,-5.9433682124352325,105.95118967616582
525002068,525100695,2024-08-13 16:30:00+00:00,2024-09-28 12:00:00+00:00,74,-5.95172054054054,105.9865151463964
525002068,525100805,2024-08-09 08:30:00+00:00,2024-08-10 08:00:00+00:00,30,-5.952684638888889,105.98727047222222
525002068,525200031,2024-07-29 07:00:00+00:00,2024-09-25 02:00:00+00:00,171,-5.954716452241715,105.98426548732942
525002068,525200126,2024-08-08 04:01:00+00:00,2024-09-30 14:00:00+00:00,258,-5.9528522835917315,105.98382691537468
525002068,525200335,2024-07-28 03:00:00+00:00,2024-10-14 03:00:00+00:00,316,-5.953404712552743,105.98065875263713
525002068,525200374,2024-07-24 20:00:00+00:00,2024-09-30 14:00:00+00:00,87,-5.954672739463603,105.98671191570881
525002068,525201093,2024-08-02 11:00:00+00:00,2024-09-30 13:30:00+00:00,102,-5.9519286928104576,105.9881014869281
525002068,525400839,2024-08-02 10:00:00+00:00,2024-10-14 11:00:00+00:00,100,-5.951373858333333,105.967362775
525002068,636019957,2024-10-11 02:00:00+00:00,2024-10-14 18:30:00+00:00,100,-5.959698833333332,105.98133462499999
525002069,525007392,2024-08-17 06:30:00+00:00,2024-10-19 06:00:00+00:00,65,-5.954943653846153,105.9752782051282
525002069,525007397,2024-09-14 11:30:00+00:00,2024-10-03 23:00:00+00:00,31,-5.9529643010752675,105.97389508064516
525002069,525011110,2024-08-25 09:30:00+00:00,2024-08-29 16:30:00+00:00,32,-5.960246901041667,105.97878869791667
525002069,525016714,2024-08-30 21:00:00+00:00,2024-10-13 07:30:00+00:00,34,-5.948600612745099,105.95976394607843
525002069,525100375,2024-08-17 06:30:00+00:00,2024-10-26 02:32:00+00:00,32,-5.958682161458333,105.97316348958333
525002069,525100493,2024-08-25 19:30:00+00:00,2024-10-21 23:00:00+00:00,61,-5.9544451775956295,105.97863803278688
525002069,525400839,2024-08-16 10:31:00+00:00,2024-09-14 19:00:00+00:00,74,-5.9560471509009005,105.97712655405405
525002069,525701487,2024-09-28 05:30:00+00:00,2024-10-04 05:00:00+00:00,51,-5.958916650326797,105.97711810457517
525002069,636019957,2024-10-04 10:02:00+00:00,2024-10-15 01:00:00+00:00,32,-5.960043593750001,105.97719903645833
525002084,525024001,2024-07-17 22:00:00+00:00,2024-10-21 01:30:00+00:00,35,-5.954736666666666,105.98721138095237
525002086,525004089,2024-06-07 19:30:00+00:00,2024-10-17 07:30:00+00:00,189,-5.954576940035273,105.98764256172839
525002086,525006235,2024-06-07 16:00:00+00:00,2024-08-03 10:00:00+00:00,36,-5.9556744907407415,105.98633261574075
525002086,525007232,2024-07-15 21:00:00+00:00,2024-09-28 06:00:00+00:00,213,-5.949140696400627,105.99130691705793
525002086,525007392,2024-07-07 16:00:00+00:00,2024-09-26 08:03:00+00:00,64,-5.955135872395833,105.98132782552084
525002086,525012215,2024-06-07 19:30:00+00:00,2024-06-27 07:00:00+00:00,85,-5.953070333333335,105.98574087254903
525002086,525015375,2024-07-14 08:00:00+00:00,2024-09-01 19:00:00+00:00,49,-5.951507193877551,105.98371877551021
525002086,525015491,2024-06-07 16:00:00+00:00,2024-09-04 22:30:00+00:00,148,-5.9528760472972975,105.9888219313063
525002086,525015932,2024-06-07 16:00:00+00:00,2024-09-05 21:31:00+00:00,88,-5.955787575757577,105.98551834280305
525002086,525021037,2024-06-18 15:00:00+00:00,2024-09-04 22:30:00+00:00,89,-5.95150122659176,105.98969544007493
525002086,525022100,2024-06-10 02:30:00+00:00,2024-08-08 10:00:00+00:00,104,-5.955509487179487,105.98679918269232
525002086,525022310,2024-06-12 05:00:00+00:00,2024-09-03 14:02:00+00:00,48,-5.956612465277778,105.98509239583335
525002086,525022330,2024-06-07 22:00:00+00:00,2024-10-16 23:00:00+00:00,188,-5.954501480496454,105.98568997783688
525002086,525023144,2024-06-10 21:30:00+00:00,2024-09-26 08:30:00+00:00,59,-5.954637937853108,105.98652457627118
