mmsi,vessel_type
538009040,Crude Oil Tanker
636015972,Chemical/Oil Products Tanker
373665000,Bulk Carrier
538008929,Bulk Carrier
352004340,Chemical/Oil Products Tanker
241837000,Bulk Carrier
636023670,Chemical/Oil Products Tanker
477939800,NOT_FOUND
374448000,Bulk Carrier
525300974,UNKNOWN
249070000,NOT_FOUND
525900491,UNKNOWN
625701669,NOT_FOUND
477172200,Chemical/Oil Products Tanker
525001140,UNKNOWN
440248000,Bulk Carrier
533170036,Tug
538007798,General Cargo Ship
525022147,UNKNOWN
525023436,UNKNOWN
311000255,LPG Tanker
563099900,Chemical/Oil Products Tanker
563092500,NOT_FOUND
636093260,Bulk Carrier
241485000,Crude Oil Tanker
538005513,NOT_FOUND
538007120,Bulk Carrier
538010219,Container Ship
525601408,NOT_FOUND
525501229,General Cargo Ship
525101980,UNKNOWN
636019229,Crude Oil Tanker
525119149,General Cargo Ship
525301483,UNKNOWN
636022533,Offshore Support Vessel
477684300,Chemical/Oil Products Tanker
636019764,Crude Oil Tanker
525018318,UNKNOWN
538010912,LNG Tanker
538009064,NOT_FOUND
477885400,LNG Tanker
538008115,Bulk Carrier
525701878,Chemical/Oil Products Tanker
525900067,UNKNOWN
859554956,NOT_FOUND
432935000,LNG Tanker
352170000,NOT_FOUND
314874000,General Cargo Ship
525701455,Fish Carrier
525010222,NOT_FOUND
525024357,Anchor Hoy
636016112,NOT_FOUND
352004619,Bulk Carrier
563226700,Container Ship
248010000,Bulk Carrier
538006424,NOT_FOUND
636017148,Bulk Carrier
636022885,Chemical/Oil Products Tanker
563114600,Wood Chips Carrier
525002114,UNKNOWN
525104003,UNKNOWN
564318000,Bulk Carrier
352003263,General Cargo Ship
525500082,UNKNOWN
574408000,General Cargo Ship
352003863,General Cargo Ship
255805701,General Cargo Ship
563148900,Wood Chips Carrier
525005106,UNKNOWN
636021514,Chemical/Oil Products Tanker
636021045,Bulk Carrier
525201740,UNKNOWN
525020344,UNKNOWN
525801029,UNKNOWN
538008979,LNG Tanker
414672000,Container Ship
525201015,Tug
311015100,Vehicles Carrier
538004832,Chemical/Oil Products Tanker
563084520,UNKNOWN
533002720,General Cargo Ship
258008000,General Cargo Ship
525500193,UNKNOWN
538009124,General Cargo Ship
525201423,UNKNOWN
525601062,UNKNOWN
538007644,Bulk Carrier
372346000,Vehicles Carrier
525301320,UNKNOWN
525801014,UNKNOWN
636020251,Bulk Carrier
525000006,UNKNOWN
525101884,UNKNOWN
525005078,UNKNOWN
538009296,Bulk Carrier
477629900,Container Ship
229581000,LNG Tanker
525401079,UNKNOWN
525022164,Offshore Support Vessel
525300587,UNKNOWN
636013348,Crude Oil Tanker
525010396,UNKNOWN
563232700,Bulk Carrier
525021297,UNKNOWN
525024211,UNKNOWN
636023455,Bulk Carrier
440340000,Bulk Carrier
538006823,Bulk Carrier
374268000,Bulk Carrier
352004053,General Cargo Ship
525007325,UNKNOWN
525006100,Tug
636021358,Chemical/Oil Products Tanker
525016018,General Cargo Ship
373158000,General Cargo Ship
636018529,Container Ship
525301823,Chemical/Oil Products Tanker
563231200,Bulk Carrier
525500712,UNKNOWN
636021849,NOT_FOUND
525401114,Pontoon
525601550,UNKNOWN
525440779,UNKNOWN
354235000,Bulk Carrier
538009972,Crude Oil Tanker
525100938,UNKNOWN
525600263,UNKNOWN
525016487,General Cargo Ship
525700200,UNKNOWN
525012272,UNKNOWN
525023250,Deck Cargo Ship
525007164,UNKNOWN
525201349,NOT_FOUND
219505000,Container Ship
319479000,Chemical/Oil Products Tanker
563058100,Chemical/Oil Products Tanker
526286721,NOT_FOUND
677026900,General Cargo Ship
525800116,UNKNOWN
525300843,UNKNOWN
525400610,UNKNOWN
525111211,NOT_FOUND
538009711,Bulk Carrier
525601086,Passenger/Ro-Ro Cargo Ship
636023917,Bulk Carrier
538010021,Crude Oil Tanker
565370000,Bulk Carrier
413376430,Chemical/Oil Products Tanker
525020178,UNKNOWN
524495256,NOT_FOUND
414560000,Bulk Carrier
235092455,Bulk Carrier
305004000,Ro-Ro Cargo Ship
566953000,Container Ship
525020343,NOT_FOUND
215876000,Vehicles Carrier
525300408,UNKNOWN
413387310,Chemical/Oil Products Tanker
373455000,General Cargo Ship
538011006,Crude Oil Tanker
636023987,Bulk Carrier
538007950,Bulk Carrier
525801048,UNKNOWN
477539500,Bulk Carrier
525007377,UNKNOWN
314930000,NOT_FOUND
538006314,Crude Oil Tanker
525701812,UNKNOWN
374632000,General Cargo Ship
525009334,UNKNOWN
566845000,Bulk Carrier
525701885,UNKNOWN
525400363,UNKNOWN
240963000,Bulk Carrier
352003596,Bulk Carrier
525018080,UNKNOWN
525400027,Tug
525007252,UNKNOWN
477410900,Bulk Carrier
636022161,Chemical/Oil Products Tanker
210487000,Bulk Carrier
533132008,Oil Products Tanker
311044000,Crude Oil Tanker
525007304,Tug
200859000,UNKNOWN
538009131,Bulk Carrier
255806378,General Cargo Ship
636023521,Vehicles Carrier
636020920,Crude Oil Tanker
525019353,UNKNOWN
247437900,Container Ship
525101852,UNKNOWN
525401781,UNKNOWN
525010195,UNKNOWN
325946000,Chemical/Oil Products Tanker
538009110,Bulk Carrier
538011167,Container Ship
525100327,Passenger/Ro-Ro Cargo Ship
525003443,UNKNOWN
566797000,Container Ship
525010039,Tug
574013121,Bulk Carrier
371117000,Bulk Carrier
525701754,UNKNOWN
565355000,LPG Tanker
351409000,Bulk Carrier
255915665,Container Ship
477127900,Container Ship
525019418,Passenger Ship
352003823,Bulk Carrier
351888000,Bulk Carrier
538010434,Bulk Carrier
538010754,Bulk Carrier
525201428,UNKNOWN
636015772,Bulk Carrier
247441100,Vehicles Carrier
351160000,Bulk Carrier
525010176,UNKNOWN
525701868,General Cargo Ship
525800357,UNKNOWN
414751000,Bulk Carrier
311001204,Bulk Carrier
525101641,UNKNOWN
525201614,UNKNOWN
257835000,General Cargo Ship
525800682,UNKNOWN
525015261,UNKNOWN
525020374,UNKNOWN
374472000,Bulk Carrier
378114242,UNKNOWN
525022297,NOT_FOUND
636018594,Container Ship
525300678,UNKNOWN
371897000,Bulk Carrier
371976000,Bulk Carrier
525022054,UNKNOWN
525018244,UNKNOWN
636091772,LPG Tanker
352366000,Container Ship
372192000,General Cargo Ship
525013308,NOT_FOUND
351794000,General Cargo Ship
232035953,Bulk Carrier
525882601,UNKNOWN
636024044,Bulk Carrier
354453000,LPG Tanker
636018330,NOT_FOUND
525301482,Tug
372812000,Bulk Carrier
525005274,UNKNOWN
525101653,UNKNOWN
636020483,Container Ship
636024447,Vehicles Carrier
525020319,UNKNOWN
235074588,NOT_FOUND
538004925,Bulk Carrier
525801013,UNKNOWN
525900328,UNKNOWN
538009474,Crude Oil Tanker
563051200,Container Ship
403643000,Chemical/Oil Products Tanker
636092313,General Cargo Ship
525022045,UNKNOWN
357501000,Bulk Carrier
600943831,UNKNOWN
636022853,Chemical/Oil Products Tanker
525100551,General Cargo Ship
636017371,Bulk Carrier
232013516,Container Ship
538011155,Bulk Carrier
405000249,Bulk Carrier
275542000,General Cargo Ship
525701302,UNKNOWN
477340200,Bulk Carrier
301672245,NOT_FOUND
525601236,UNKNOWN
636019606,Container Ship
219509000,Container Ship
477202400,Bulk Carrier
525301981,UNKNOWN
477985100,Oil Products Tanker
210415000,General Cargo Ship
352003248,Bulk Carrier
525301524,Tug
636093304,LPG Tanker
525020096,UNKNOWN
310730000,LNG Tanker
525009350,UNKNOWN
371412000,NOT_FOUND
525800424,UNKNOWN
538005790,NOT_FOUND
525501563,UNKNOWN
477024200,Bulk Carrier
352004321,General Cargo Ship
370740000,Bulk Carrier
525501860,Tug
413576520,Chemical Tanker
636020986,Container Ship
525008054,Oil Products Tanker
525701762,UNKNOWN
311001248,General Cargo Ship
525113027,Bulk Carrier
525022361,UNKNOWN
576062000,Passenger/Ro-Ro Cargo Ship
525200458,UNKNOWN
566203000,Chemical/Oil Products Tanker
255728000,Bulk Carrier
525501939,Tug
636021319,Bulk Carrier
533132134,Vehicles Carrier
525200480,UNKNOWN
525605453,NOT_FOUND
525700177,UNKNOWN
538008999,Bulk Carrier
241013000,Bulk Carrier
525006215,Oil Products Tanker
249857000,Crude Oil Tanker
636018051,Bulk Carrier
525701838,Tug
525005125,UNKNOWN
525301520,Tug
525022067,UNKNOWN
538010345,Bulk Carrier
525101689,Chemical/Oil Products Tanker
477745200,General Cargo Ship
525601071,UNKNOWN
525003399,Tug
525016413,UNKNOWN
548753000,General Cargo Ship
525900748,Tug
525020292,Chemical Tanker
525700375,UNKNOWN
636014905,Bulk Carrier
525501414,UNKNOWN
357577000,NOT_FOUND
354501000,Bulk Carrier
538010637,Bulk Carrier
636021433,General Cargo Ship
525007326,UNKNOWN
563052500,Container Ship
538010822,Bulk Carrier
563407000,Crude Oil Tanker
413514090,LPG Tanker
145111402,NOT_FOUND
548845000,General Cargo Ship
353328000,Bulk Carrier
255616000,General Cargo Ship
357431000,General Cargo Ship
354925000,General Cargo Ship
477537500,Bulk Carrier
352003114,Container Ship
525023083,UNKNOWN
525120026,Bulk Carrier
235050802,Container Ship
525201265,Tug
353801000,Bulk Carrier
248225000,Vehicles Carrier
538005368,NOT_FOUND
352001878,Bulk Carrier
563213900,Bulk Carrier
371407000,General Cargo Ship
477233400,Crude Oil Tanker
525500224,UNKNOWN
636019010,Bulk Carrier
372879000,General Cargo Ship
563933000,General Cargo Ship
538008110,Bulk Carrier
441402000,Bulk Carrier
413494940,General Cargo Ship
563177400,LNG Tanker
525301522,Tug
215685000,LNG Tanker
574624000,General Cargo Ship
414526000,Vehicles Carrier
372188000,Bulk Carrier
636022817,Wood Chips Carrier
636023862,Bulk Carrier
246269000,General Cargo Ship
538008913,Crude Oil Tanker
311038100,LNG Tanker
563191400,Chemical/Oil Products Tanker
370293000,Bulk Carrier
636019640,Bulk Carrier
351170000,Bulk Carrier
538011230,Bulk Carrier
525100703,UNKNOWN
636023321,Bulk Carrier
210934000,Bulk Carrier
352004063,NOT_FOUND
477002500,Bulk Carrier
565835000,Vehicles Carrier
525010036,UNKNOWN
352004267,Oil Products Tanker
563052200,Container Ship
525501003,UNKNOWN
563196200,Container Ship
525201449,Tug
525006273,UNKNOWN
477969400,Chemical/Oil Products Tanker
372040000,Chemical/Oil Products Tanker
636015949,Vehicles Carrier
352781000,Chemical/Oil Products Tanker
525125022,General Cargo Ship
354959000,General Cargo Ship
565289000,General Cargo Ship
525023152,UNKNOWN
525019560,Landing Craft
477629400,Container Ship
525015159,UNKNOWN
352978144,General Cargo Ship
525701521,Tug
525900616,Tug
525019679,Oil Products Tanker
525015104,General Cargo Ship
525151120,Tug
440314000,Bulk Carrier
525100910,Chemical Tanker
563078500,General Cargo Ship
525003562,NOT_FOUND
574006010,Chemical/Oil Products Tanker
249515000,Container Ship
525701730,General Cargo Ship
351801000,Bulk Carrier
525016601,Offshore Tug/Supply Ship
636019113,Bulk Carrier
477768700,Bulk Carrier
417222439,Bulk Carrier
353718000,Bulk Carrier
525005393,Tug
636017786,Bulk Carrier
525014213,NOT_FOUND
413380760,Container Ship
432987000,Fishing Vessel
525501976,UNKNOWN
477764400,Bulk Carrier
525012200,UNKNOWN
538009329,Wood Chips Carrier
477027500,Bulk Carrier
525023246,General Cargo Ship
352001836,NOT_FOUND
352004482,Bulk Carrier
525018252,Oil Products Tanker
525023126,UNKNOWN
565227000,General Cargo Ship
525016616,UNKNOWN
636013318,Bulk Carrier
352003002,General Cargo Ship
636015247,Bulk Carrier
255806233,Container Ship
370109000,Container Ship
538003518,NOT_FOUND
563007100,Bulk Carrier
636015517,Chemical/Oil Products Tanker
351108000,Bulk Carrier
525023117,UNKNOWN
373298000,Bulk Carrier
533061200,Chemical/Oil Products Tanker
525003035,NOT_FOUND
525600934,UNKNOWN
525200023,UNKNOWN
525100994,NOT_FOUND
525100852,Tug
525024352,UNKNOWN
525701761,UNKNOWN
525701623,UNKNOWN
538005510,Crude Oil Tanker
525012161,UNKNOWN
636021234,Container Ship
219021350,Oil Products Tanker
636020326,Container Ship
563056300,General Cargo Ship
352004338,Chemical/Oil Products Tanker
477798600,Bulk Carrier
352002969,General Cargo Ship
538005300,Chemical/Oil Products Tanker
525500348,UNKNOWN
525701855,Deck Cargo Ship
574000570,Bulk Carrier
533170399,Tug
352004412,Chemical/Oil Products Tanker
525300039,UNKNOWN
219510000,Container Ship
525700002,UNKNOWN
538009117,Chemical/Oil Products Tanker
370852000,Vehicles Carrier
440335000,Chemical/Oil Products Tanker
563059600,Chemical/Oil Products Tanker
356872000,Bulk Carrier
357480000,Bulk Carrier
525201356,UNKNOWN
525700380,UNKNOWN
636019421,Bulk Carrier
525600603,UNKNOWN
563770000,Bulk Carrier
525500935,UNKNOWN
370599000,Refrigerated Cargo Ship
372904000,Bulk Carrier
525601334,UNKNOWN
538010091,Bulk Carrier
441344000,Vehicles Carrier
563037800,Bitumen Tanker
525003282,Tug
232036828,Bulk Carrier
538009909,Chemical/Oil Products Tanker
370645000,Chemical/Oil Products Tanker
525200347,UNKNOWN
538007819,Chemical/Oil Products Tanker
525500284,UNKNOWN
525001132,UNKNOWN
477211800,Bulk Carrier
538011003,Bulk Carrier
477193700,General Cargo Ship
525003581,General Cargo Ship
525500963,Tug
257389000,LPG Tanker
528217775,NOT_FOUND
248924000,Vehicles Carrier
538011242,Chemical/Oil Products Tanker
525101177,UNKNOWN
525101809,UNKNOWN
1193046,NOT_FOUND
255915873,General Cargo Ship
525700878,UNKNOWN
403632001,Crude Oil Tanker
247284500,Chemical/Oil Products Tanker
477895100,LPG Tanker
419001879,Bulk Carrier
414829000,Crude Oil Tanker
563189300,Bulk Carrier
352807000,NOT_FOUND
525015409,UNKNOWN
525014013,Chemical Tanker
525601648,UNKNOWN
525003315,General Cargo Ship
232014452,Bulk Carrier
525100127,UNKNOWN
525801115,Deck Cargo Ship
525800830,UNKNOWN
636021561,Crude Oil Tanker
525801124,General Cargo Ship
525006334,UNKNOWN
636019428,General Cargo Ship
636020672,Bulk Carrier
525701829,UNKNOWN
538003522,Wood Chips Carrier
538006983,Bulk Carrier
525300702,UNKNOWN
525301745,NOT_FOUND
525101147,UNKNOWN
567421000,General Cargo Ship
525020049,UNKNOWN
352003952,Container Ship
525401520,UNKNOWN
525300686,UNKNOWN
352190000,Oil Products Tanker
355793000,Bulk Carrier
636017368,Bulk Carrier
525300050,UNKNOWN
525700022,UNKNOWN
525100849,UNKNOWN
503795000,Ro-Ro Cargo Ship
563004200,Container Ship
525701513,NOT_FOUND
574005750,Chemical/Oil Products Tanker
477767400,LPG Tanker
525801130,Tug
548766000,Chemical/Oil Products Tanker
525801131,Tug
970023138,NOT_FOUND
525006326,UNKNOWN
525005028,UNKNOWN
525012374,UNKNOWN
525701514,NOT_FOUND
477202300,Bulk Carrier
548728000,General Cargo Ship
538009813,Bulk Carrier
538006488,Chemical/Oil Products Tanker
525401965,General Cargo Ship
636021735,Crude Oil Tanker
525115005,Offshore Tug/Supply Ship
352978134,Bulk Carrier
525500482,UNKNOWN
525201566,UNKNOWN
419001016,Bulk Carrier
525500653,UNKNOWN
600012969,NOT_FOUND
525301668,UNKNOWN
525300041,UNKNOWN
636020420,Bulk Carrier
351724000,Bulk Carrier
372848000,NOT_FOUND
636023626,NOT_FOUND
538009079,Bulk Carrier
525301538,UNKNOWN
525100329,NOT_FOUND
352002963,Bulk Carrier
525001083,UNKNOWN
441809000,Chemical/Oil Products Tanker
256715000,Bulk Carrier
370029000,General Cargo Ship
351569000,General Cargo Ship
538010507,General Cargo Ship
212210000,Bulk Carrier
810016036,NOT_FOUND
525401061,UNKNOWN
538010419,Oil Products Tanker
257964000,Bulk Carrier
355399000,Bulk Carrier
525801028,Hopper Dredger
525700957,UNKNOWN
477351500,Bulk Carrier
215524000,LNG Tanker
525600413,UNKNOWN
373836000,Bulk Carrier
352003962,Bulk Carrier
525400469,UNKNOWN
525401571,Deck Cargo Ship
525012015,UNKNOWN
538006760,Bulk Carrier
477293800,Chemical Tanker
525012282,UNKNOWN
431200000,LPG Tanker
563189800,Chemical/Oil Products Tanker
412552109,NOT_FOUND
310478000,LNG Tanker
525007059,UNKNOWN
636021429,General Cargo Ship
636024508,Container Ship
477887700,Container Ship
477790300,General Cargo Ship
249949000,Bulk Carrier
414237000,Heavy Load Carrier
373054000,NOT_FOUND
525020238,General Cargo Ship
525700099,UNKNOWN
477534200,Bulk Carrier
62055729,NOT_FOUND
371086000,LNG Tanker
525122866,UNKNOWN
525700600,UNKNOWN
525701691,UNKNOWN
352001593,Bulk Carrier
525495115,UNKNOWN
525020373,UNKNOWN
525801078,Chemical/Oil Products Tanker
525100211,UNKNOWN
525401695,UNKNOWN
525300772,UNKNOWN
352425000,Bulk Carrier
525501751,UNKNOWN
311000389,LPG Tanker
377223000,Salvage Ship
525100145,NOT_FOUND
525500742,UNKNOWN
352391000,Bulk Carrier
636018380,Container Ship
314601000,Bulk Carrier
538007194,Bulk Carrier
525120006,Bulk Carrier
525003444,UNKNOWN
525019281,Tug
525012151,Tug
413395130,Oil Products Tanker
352002492,Bulk Carrier
636014059,Container Ship
533130597,Chemical/Oil Products Tanker
374820000,General Cargo Ship
525601803,UNKNOWN
525100235,UNKNOWN
636014317,NOT_FOUND
525018374,UNKNOWN
525300483,UNKNOWN
477598900,Chemical/Oil Products Tanker
431772000,Container Ship
372218000,Container Ship
477732800,Bulk Carrier
219506000,Container Ship
352004097,General Cargo Ship
241632000,Chemical/Oil Products Tanker
533131066,Chemical/Oil Products Tanker
525201635,UNKNOWN
525401683,UNKNOWN
525701861,General Cargo Ship
357146000,Bulk Carrier
352003045,Bulk Carrier
525401266,Passenger/Ro-Ro Cargo Ship
525701279,Tug
525401523,UNKNOWN
538009788,Chemical/Oil Products Tanker
309761000,General Cargo Ship
525600387,UNKNOWN
525015941,UNKNOWN
764404492,NOT_FOUND
525300520,Tug
566365000,Bulk Carrier
636022163,Chemical/Oil Products Tanker
414478000,Bulk Carrier
219061000,LNG Tanker
431700550,Fishing Vessel
538008060,Bulk Carrier
565688000,Container Ship
352002864,General Cargo Ship
636016261,NOT_FOUND
455472000,UNKNOWN
525021151,UNKNOWN
525024303,UNKNOWN
565132000,Container Ship
357506000,Container Ship
574326000,General Cargo Ship
525201032,Passenger/Ro-Ro Cargo Ship
538005562,General Cargo Ship
533000982,Tug
538006837,LPG Tanker
357741000,Vehicles Carrier
477139600,Bulk Carrier
205657000,Crude Oil Tanker
310722000,LNG Tanker
533132156,Oil Products Tanker
215578000,LNG Tanker
538007299,Chemical/Oil Products Tanker
538010469,Chemical/Oil Products Tanker
525500567,UNKNOWN
353838000,General Cargo Ship
525500541,Tug
525015928,General Cargo Ship
525023400,UNKNOWN
212712000,Bulk Carrier
525401152,UNKNOWN
525300513,UNKNOWN
563209200,Bulk Carrier
244848000,General Cargo Ship
525015998,UNKNOWN
232027404,Bulk Carrier
538004885,NOT_FOUND
525701806,Tug
636022956,Container Ship
525701475,UNKNOWN
525023134,UNKNOWN
525301145,UNKNOWN
538009451,Bulk Carrier
636015992,Vehicles Carrier
525009051,UNKNOWN
525701502,UNKNOWN
578001400,Passenger (Cruise) Ship
477100500,LPG Tanker
352829000,Bulk Carrier
987654321,UNKNOWN
356015000,Container Ship
311000756,Bulk Carrier
525400314,UNKNOWN
563080200,Bulk Carrier
352688000,Tug
525601445,UNKNOWN
525500596,UNKNOWN
525400502,UNKNOWN
219027748,Container Ship
525200541,UNKNOWN
525016332,UNKNOWN
525601761,UNKNOWN
525500328,Tug
525015358,UNKNOWN
525400623,UNKNOWN
574460000,Bulk Carrier
353058000,General Cargo Ship
636021037,LPG Tanker
241437000,Crude Oil Tanker
525900173,UNKNOWN
525003388,UNKNOWN
352003984,Chemical/Oil Products Tanker
566431000,Container Ship
431449000,Bulk Carrier
538008118,Bulk Carrier
574487000,General Cargo Ship
525009098,Tug
525025061,Deck Cargo Ship
431865000,Bulk Carrier
258102000,Bulk Carrier
357765000,Bulk Carrier
636020684,Container Ship
563219400,Bulk Carrier
563237400,Container Ship
636023613,Crude Oil Tanker
248974000,Oil Products Tanker
311000734,Bulk Carrier
538003115,Chemical/Oil Products Tanker
352003468,Bulk Carrier
338060099,NOT_FOUND
352001413,Bitumen Tanker
525018212,Tug
533110639,UNKNOWN
636015671,Bulk Carrier
525201448,Tug
538010199,Bulk Carrier
257142000,NOT_FOUND
636092156,Bulk Carrier
525018279,Oil Products Tanker
525501252,UNKNOWN
257533000,Vehicles Carrier
538011261,Bulk Carrier
525600261,UNKNOWN
352003376,Cable Layer
538011061,Bulk Carrier
636015657,Vehicles Carrier
525600426,UNKNOWN
525101534,NOT_FOUND
257034130,Passenger (Cruise) Ship
314928000,NOT_FOUND
526149432,NOT_FOUND
503798000,Offshore Support Vessel
352004351,General Cargo Ship
538011064,Bulk Carrier
525400753,UNKNOWN
525021231,UNKNOWN
525900245,UNKNOWN
525700187,UNKNOWN
477638900,Bulk Carrier
525100262,UNKNOWN
525300371,UNKNOWN
538007247,Bulk Carrier
311000732,Bulk Carrier
311001032,Bulk Carrier
352002827,Bulk Carrier
255806386,General Cargo Ship
352004591,Bulk Carrier
533132976,Tug
533000996,Vehicles Carrier
636092426,LPG Tanker
538009736,Crude Oil Tanker
210933000,Bulk Carrier
538010965,Bulk Carrier
636019170,Bulk Carrier
667002370,General Cargo Ship
352898704,Container Ship
257524000,General Cargo Ship
241142000,Bulk Carrier
414743000,Bulk Carrier
525600940,UNKNOWN
311000622,Bulk Carrier
525801090,Tug
525101879,UNKNOWN
525018231,UNKNOWN
525005134,NOT_FOUND
525100162,UNKNOWN
352978147,Bulk Carrier
525601903,UNKNOWN
370849000,Chemical/Oil Products Tanker
525101502,UNKNOWN
477991421,UNKNOWN
636016707,Bulk Carrier
372286000,Bulk Carrier
352003328,Bulk Carrier
356356000,LPG Tanker
441133000,Vehicles Carrier
525003397,UNKNOWN
255915910,Bulk Carrier
372339000,General Cargo Ship
563098700,Bulk Carrier
636021114,Crude Oil Tanker
538008520,Bulk Carrier
525200861,UNKNOWN
525114012,UNKNOWN
123046914,NOT_FOUND
525800407,UNKNOWN
525500710,UNKNOWN
419001245,Crude Oil Tanker
352003095,Ro-Ro Cargo Ship
477552600,Bulk Carrier
305854000,General Cargo Ship
232024937,Bulk Carrier
477081300,Chemical/Oil Products Tanker
405000212,Bulk Carrier
994113120,NOT_FOUND
525701517,UNKNOWN
431154000,Fishing Vessel
528536407,NOT_FOUND
636018972,Bulk Carrier
356707000,Bulk Carrier
636021403,Bulk Carrier
563023600,Bulk Carrier
525801147,UNKNOWN
525401751,Tug
477795900,Bulk Carrier
525600265,UNKNOWN
525900651,UNKNOWN
525018232,UNKNOWN
248962000,Chemical/Oil Products Tanker
525015175,General Cargo Ship
352800000,Bulk Carrier
525601653,UNKNOWN
563930000,Bulk Carrier
352004436,Oil Products Tanker
563087100,Chemical/Oil Products Tanker
477269600,Bulk Carrier
352003855,General Cargo Ship
477182600,Bulk Carrier
636019296,Crude Oil Tanker
538009885,Chemical/Oil Products Tanker
352004908,Bulk Carrier
130832146,NOT_FOUND
477986400,Bulk Carrier
525401021,UNKNOWN
209783000,Bulk Carrier
205239000,Container Ship
538009002,General Cargo Ship
525700070,UNKNOWN
533130716,Bitumen Tanker
245554000,Heavy Load Carrier
636023116,NOT_FOUND
525025057,NOT_FOUND
525801155,Tug
352004543,General Cargo Ship
431857000,Vehicles Carrier
538005190,Bulk Carrier
405000240,Bulk Carrier
525600384,UNKNOWN
352001934,Bulk Carrier
525008081,LPG Tanker
574693000,Bulk Carrier
525113036,Bulk Carrier
353854000,Bulk Carrier
244726000,General Cargo Ship
538007684,Container Ship
352002121,General Cargo Ship
525016596,UNKNOWN
525600630,UNKNOWN
525121054,Oil Products Tanker
567567000,Chemical/Oil Products Tanker
352004294,General Cargo Ship
210930000,Bulk Carrier
525024064,UNKNOWN
414073000,Bulk Carrier
525701646,UNKNOWN
636023197,General Cargo Ship
525019630,Chemical/Oil Products Tanker
525025078,Container Ship
636021300,Bulk Carrier
246883000,Heavy Load Carrier
636023775,Container Ship
525012358,UNKNOWN
563097600,LPG Tanker
525100389,UNKNOWN
525400519,UNKNOWN
636092993,NOT_FOUND
533170679,Container Ship
538010032,Crude Oil Tanker
477915900,Bulk Carrier
533170596,Landing Craft
372260000,General Cargo Ship
538005604,General Cargo Ship
525008050,Oil Products Tanker
994171646,NOT_FOUND
538002743,Bulk Carrier
525600354,General Cargo Ship
525012335,Oil Products Tanker
636022583,LPG Tanker
525600970,UNKNOWN
477793500,General Cargo Ship
525401487,UNKNOWN
219515000,Container Ship
525015618,UNKNOWN
538001664,Passenger (Cruise) Ship
525003213,Offshore Tug/Supply Ship
525600148,UNKNOWN
525109022,LPG Tanker
636023203,General Cargo Ship
525007355,UNKNOWN
477965700,Container Ship
353331000,General Cargo Ship
538009678,Bulk Carrier
239173400,UNKNOWN
636020555,Crude Oil Tanker
257496000,Vehicles Carrier
563029900,Container Ship
636014798,Bulk Carrier
525201378,UNKNOWN
312346000,Offshore Tug/Supply Ship
563204100,Bulk Carrier
352003766,Oil Products Tanker
538006073,Crude Oil Tanker
525020401,Tug
352004260,LPG Tanker
351931000,Chemical/Oil Products Tanker
373220000,Container Ship
352003337,General Cargo Ship
525301510,UNKNOWN
256636000,Container Ship
353642000,Vehicles Carrier
414697000,General Cargo Ship
352001364,Bulk Carrier
355922000,Bulk Carrier
563068200,Bulk Carrier
236723000,NOT_FOUND
538008152,Container Ship
563163900,Bulk Carrier
636023940,Container Ship
563077200,Chemical/Oil Products Tanker
232044382,Bulk Carrier
232038703,Bulk Carrier
525600577,UNKNOWN
525600094,UNKNOWN
373824000,Bulk Carrier
352004319,Bulk Carrier
440011000,Chemical/Oil Products Tanker
538010765,Bulk Carrier
565833000,Chemical/Oil Products Tanker
353172000,Crude Oil Tanker
538011012,Bulk Carrier
525020173,Tug
371364000,Bulk Carrier
413347470,Chemical/Oil Products Tanker
566212000,Chemical/Oil Products Tanker
636024263,Bulk Carrier
525200349,Deck Cargo Ship
355037000,Chemical/Oil Products Tanker
352004729,Bulk Carrier
305462000,General Cargo Ship
525601318,UNKNOWN
566000000,Chemical/Oil Products Tanker
636020999,Crude Oil Tanker
636020885,Vehicles Carrier
503000021,Vessel (function unknown)
538005364,NOT_FOUND
215080000,Bulk Carrier
538009643,Crude Oil Tanker
310652000,LNG Tanker
538010462,Chemical/Oil Products Tanker
574005860,Chemical/Oil Products Tanker
477886800,Bulk Carrier
371715000,Vehicles Carrier
525019307,General Cargo Ship
525401930,UNKNOWN
351430000,Bulk Carrier
525007266,UNKNOWN
538006429,Bulk Carrier
352002098,Chemical/Oil Products Tanker
636023460,Bulk Carrier
525700139,UNKNOWN
563177200,Bulk Carrier
525401377,UNKNOWN
477105700,Oil Products Tanker
636021158,NOT_FOUND
371500000,Refrigerated Cargo Ship
563099800,LPG Tanker
352882000,General Cargo Ship
574000460,Bulk Carrier
636020497,Container Ship
477833300,General Cargo Ship
477928400,Bulk Carrier
563217100,Container Ship
356613000,Vehicles Carrier
477902500,Bulk Carrier
974017821,NOT_FOUND
525016137,UNKNOWN
525018185,NOT_FOUND
636013940,Crude Oil Tanker
525012284,Crude Oil Tanker
525022065,Oil Products Tanker
548972000,Chemical/Oil Products Tanker
525011080,NOT_FOUND
477237600,Chemical/Oil Products Tanker
525101372,UNKNOWN
533170388,Tug
373735000,Bulk Carrier
538003908,Bulk Carrier
440057000,Bulk Carrier
538007138,Bulk Carrier
563212400,Wood Chips Carrier
636023388,Chemical/Oil Products Tanker
373752000,Bulk Carrier
210601000,Container Ship
525018195,Chemical/Oil Products Tanker
538009123,LNG Tanker
525016648,Utility Vessel
341790000,Chemical/Oil Products Tanker
533170065,Tug
